,zipcode,density,density_bins
49355,70118,2720.8,0
49356,90065,3329.9,1
49357,80205,2471.7,0
49358,11206,21984.4,3
49359,78741,2285.4,0
49360,10014,22447.1,3
49361,90405,3967.1,1
49362,90250,5374.7,1
49363,91606,5208.8,1
49364,90265,64.9,0
49365,78704,1871.5,0
49366,11211,15047.6,3
49367,10027,26528.8,3
49368,90007,6403.9,1
49369,20001,6816.2,1
49370,10032,33808.6,3
49371,70116,3439.9,1
49372,10023,48060.9,3
49373,10012,28771.0,3
49374,90402,2360.4,0
49375,90046,3242.8,1
49376,90036,5761.9,1
49377,90026,6203.7,1
49378,37207,708.9,0
49379,90036,5761.9,1
49380,10002,35781.9,3
49381,90292,4091.9,1
49382,91204,5507.2,1
49383,70112,1618.2,0
49384,97210,557.5,0
49385,94118,7591.3,2
49386,10009,38399.1,3
49387,78701,1621.8,0
49388,20002,3852.6,1
49389,10075,54746.3,3
49390,10013,19437.4,3
49391,70115,3156.0,1
49392,92104,4531.3,1
49393,20011,4638.6,1
49394,80211,2710.7,0
49395,20005,11575.2,2
49396,98119,3332.7,1
49397,91605,3981.2,1
49398,90046,3242.8,1
49399,78704,1871.5,0
49400,98103,3815.7,1
49401,10016,39315.3,3
49402,90028,7273.3,2
49403,10001,13259.3,2
49404,94122,9146.8,2
49405,20037,8799.9,2
49406,20018,2159.4,0
49407,11216,22433.5,3
49408,37206,1284.5,0
49409,10009,38399.1,3
49410,78748,1238.0,0
49411,60617,2345.8,0
49412,91748,1211.8,0
49413,20009,14096.5,3
49414,92109,2325.7,0
49415,11222,9292.3,2
49416,90048,4381.0,1
49417,90291,4379.7,1
49418,11206,21984.4,3
49419,91605,3981.2,1
49420,92104,4531.3,1
49421,90802,2342.2,0
49422,11216,22433.5,3
49423,70125,2385.6,0
49424,91789,1063.9,0
49425,91367,2052.4,0
49426,92104,4531.3,1
49427,10009,38399.1,3
49428,90019,6401.0,1
49429,92111,2060.0,0
49430,10021,44214.6,3
49431,94102,17995.9,3
49432,97212,3412.8,1
49433,11421,11709.4,2
49434,90028,7273.3,2
49435,90266,3446.3,1
49436,92102,3603.0,1
49437,37218,145.5,0
49438,10028,55636.0,3
49439,10075,54746.3,3
49440,90266,3446.3,1
49441,90041,2935.1,1
49442,97266,2128.4,0
49443,02115,15513.0,3
49444,90069,3740.7,1
49445,11231,9053.9,2
49446,11226,30415.4,3
49447,78741,2285.4,0
49448,10025,48594.3,3
49449,92119,1300.8,0
49450,11221,22020.5,3
49451,10013,19437.4,3
49452,70115,3156.0,1
49453,92126,2244.1,0
49454,70118,2720.8,0
49455,91602,3293.6,1
49456,97202,2362.8,0
49457,90704,21.1,0
49458,70117,1647.8,0
49459,11216,22433.5,3
49460,97211,1662.3,0
49461,10024,26672.3,3
49462,37215,523.9,0
49463,91007,2368.1,0
49464,70118,2720.8,0
49465,92107,3525.3,1
49466,20002,3852.6,1
49467,10011,29744.0,3
49468,78702,1648.1,0
49469,11102,16711.6,3
49470,70119,3128.9,1
49471,70112,1618.2,0
49472,11385,10527.6,2
49473,60622,8213.0,2
49474,78741,2285.4,0
49475,91601,5416.4,1
49476,11249,10861.237371490948,2
49477,10016,39315.3,3
49478,10024,26672.3,3
49479,90291,4379.7,1
49480,10033,34923.5,3
49481,37206,1284.5,0
49482,10018,6252.9,1
49483,11201,14028.1,3
49484,92103,3184.4,1
49485,94114,8428.9,2
49486,90015,4285.4,1
49487,94703,5734.2,1
49488,10009,38399.1,3
49489,60637,4220.3,1
49490,11222,9292.3,2
49491,91601,5416.4,1
49492,90028,7273.3,2
49493,60622,8213.0,2
49494,94109,18190.0,3
49495,11238,17188.6,3
49496,11373,25573.8,3
49497,37203,1093.9,0
49498,10030,37367.3,3
49499,20001,6816.2,1
49500,80246,2878.6,0
49501,90048,4381.0,1
49502,11201,14028.1,3
49503,11230,18125.5,3
49504,78704,1871.5,0
49505,91101,5939.5,1
49506,28715,122.1,0
49507,90247,4883.7,1
49508,92139,3748.6,1
49509,11238,17188.6,3
49510,90039,2920.0,0
49511,90291,4379.7,1
49512,11216,22433.5,3
49513,94107,5730.0,1
49514,78704,1871.5,0
49515,10031,33563.2,3
49516,78701,1621.8,0
49517,10018,6252.9,1
49518,10021,44214.6,3
49519,37201,2699.4,0
49520,11372,34729.8,3
49521,78703,1366.4,0
49522,95062,2760.3,0
49523,91780,3464.2,1
49524,20003,4553.3,1
49525,20010,10746.8,2
49526,02124,6159.0,1
49527,91001,1689.5,0
49528,94606,6190.0,1
49529,91405,5967.9,1
49530,60654,10154.9,2
49531,90265,64.9,0
49532,92115,3479.1,1
49533,37206,1284.5,0
49534,91105,1176.9,0
49535,20001,6816.2,1
49536,11207,13494.3,2
49537,90046,3242.8,1
49538,02135,6270.6,1
49539,97206,2812.3,0
49540,94103,7722.6,2
49541,90026,6203.7,1
49542,78745,1607.4,0
49543,10025,48594.3,3
49544,92109,2325.7,0
49545,60657,11207.9,2
49546,78723,1575.7,0
49547,78745,1607.4,0
49548,10128,50118.8,3
49549,78741,2285.4,0
49550,11233,19194.0,3
49551,90057,19618.0,3
49552,90291,4379.7,1
49553,90046,3242.8,1
49554,90027,2143.2,0
49555,10032,33808.6,3
49556,90025,6333.7,1
49557,10026,39504.2,3
49558,37216,1018.2,0
49559,98112,2575.0,0
49560,10026,39504.2,3
49561,97218,804.6,0
49562,78734,339.1,0
49563,10012,28771.0,3
49564,10003,37524.3,3
49565,80209,2383.1,0
49566,20017,3091.4,1
49567,11422,5861.1,1
49568,78701,1621.8,0
49569,90278,4293.5,1
49570,94123,8723.6,2
49571,11222,9292.3,2
49572,60640,10530.6,2
49573,90028,7273.3,2
49574,94110,11517.2,2
49575,11106,17558.1,3
49576,80203,6778.6,1
49577,90005,13421.3,2
49578,80205,2471.7,0
49579,90028,7273.3,2
49580,11221,22020.5,3
49581,10024,26672.3,3
49582,98109,4011.1,1
49583,11221,22020.5,3
49584,91405,5967.9,1
49585,11105,8420.6,2
49586,78704,1871.5,0
49587,78757,1673.7,0
49588,11211,15047.6,3
49589,78745,1607.4,0
49590,80216,400.5,0
49591,90026,6203.7,1
49592,11201,14028.1,3
49593,97202,2362.8,0
49594,10035,9207.8,2
49595,10016,39315.3,3
49596,37214,445.3,0
49597,37204,627.8,0
49598,11206,21984.4,3
49599,11213,22579.4,3
49600,10010,32205.4,3
49601,11222,9292.3,2
49602,10031,33563.2,3
49603,94117,8956.9,2
49604,70126,915.5,0
49605,90245,1177.0,0
49606,78748,1238.0,0
49607,90028,7273.3,2
49608,37207,708.9,0
49609,10012,28771.0,3
49610,78751,2315.7,0
49611,11216,22433.5,3
49612,10002,35781.9,3
49613,90210,829.1,0
49614,60657,11207.9,2
49615,11373,25573.8,3
49616,90046,3242.8,1
49617,10012,28771.0,3
49618,90038,7127.3,2
49619,20002,3852.6,1
49620,60653,4950.5,1
49621,11217,18472.1,3
49622,91776,4362.9,1
49623,94114,8428.9,2
49624,94112,9106.1,2
49625,91745,1628.2,0
49626,90012,3711.6,1
49627,80218,4334.1,1
49628,10019,23754.2,3
49629,20011,4638.6,1
49630,90069,3740.7,1
49631,90039,2920.0,0
49632,98118,2639.1,0
49633,80211,2710.7,0
49634,10026,39504.2,3
49635,90291,4379.7,1
49636,60653,4950.5,1
49637,78702,1648.1,0
49638,10003,37524.3,3
49639,90029,10949.3,2
49640,10011,29744.0,3
49641,10029,36151.2,3
49642,70119,3128.9,1
49643,97227,1107.9,0
49644,60613,8572.6,2
49645,20001,6816.2,1
49646,95005,204.0,0
49647,80207,1793.8,0
49648,11226,30415.4,3
49649,11355,19106.8,3
49650,97214,3275.8,1
49651,10003,37524.3,3
49652,60612,3447.3,1
49653,70117,1647.8,0
49654,20002,3852.6,1
49655,90065,3329.9,1
49656,90026,6203.7,1
49657,90066,4336.8,1
49658,11238,17188.6,3
49659,11249,10861.237371490948,2
49660,11358,7439.1,2
49661,20011,4638.6,1
49662,60659,7256.4,2
49663,10010,32205.4,3
49664,11211,15047.6,3
49665,10009,38399.1,3
49666,78704,1871.5,0
49667,90025,6333.7,1
49668,91105,1176.9,0
49669,91203,6235.9,1
49670,98144,3053.9,1
49671,70126,915.5,0
49672,78702,1648.1,0
49673,78702,1648.1,0
49674,11216,22433.5,3
49675,11211,15047.6,3
49676,28804,297.9,0
49677,20007,3455.4,1
49678,80203,6778.6,1
49679,11222,9292.3,2
49680,10027,26528.8,3
49681,90254,5278.8,1
49682,94110,11517.2,2
49683,94607,1636.8,0
49684,37210,670.9,0
49685,90046,3242.8,1
49686,11238,17188.6,3
49687,60642,4316.4,1
49688,10028,55636.0,3
49689,20001,6816.2,1
49690,10009,38399.1,3
49691,94110,11517.2,2
49692,10469,10404.0,2
49693,20009,14096.5,3
49694,nan,10861.237371490948,2
49695,11226,30415.4,3
49696,90036,5761.9,1
49697,70112,1618.2,0
49698,94602,3309.2,1
49699,78704,1871.5,0
49700,80218,4334.1,1
49701,37211,1350.2,0
49702,10036,21721.3,3
49703,90026,6203.7,1
49704,78729,1139.7,0
49705,97214,3275.8,1
49706,78741,2285.4,0
49707,02108,10824.7,2
49708,10016,39315.3,3
49709,90026,6203.7,1
49710,90066,4336.8,1
49711,98107,3716.4,1
49712,97211,1662.3,0
49713,91331,4522.3,1
49714,11211,15047.6,3
49715,90260,5031.3,1
49716,20003,4553.3,1
49717,98102,6228.4,1
49718,11230,18125.5,3
49719,91911,2736.2,0
49720,11237,19583.0,3
49721,10003,37524.3,3
49722,90046,3242.8,1
49723,37216,1018.2,0
49724,10031,33563.2,3
49725,97212,3412.8,1
49726,10039,21653.6,3
49727,97220,1531.1,0
49728,90260,5031.3,1
49729,37206,1284.5,0
49730,91007,2368.1,0
49731,97212,3412.8,1
49732,91501,2029.0,0
49733,80210,2159.6,0
49734,90291,4379.7,1
49735,20009,14096.5,3
49736,11105,8420.6,2
49737,10301,4321.4,1
49738,90015,4285.4,1
49739,10013,19437.4,3
49740,70130,2577.6,0
49741,20010,10746.8,2
49742,97213,2789.2,0
49743,78702,1648.1,0
49744,80205,2471.7,0
49745,60618,7114.6,1
49746,80219,3152.8,1
49747,02108,10824.7,2
49748,70130,2577.6,0
49749,02115,15513.0,3
49750,95076,233.2,0
49751,02114,10322.8,2
49752,11106,17558.1,3
49753,11213,22579.4,3
49754,nan,10861.237371490948,2
49755,20024,1699.3,0
49756,20002,3852.6,1
49757,80204,2187.0,0
49758,91748,1211.8,0
49759,10014,22447.1,3
49760,11210,14583.6,3
49761,20007,3455.4,1
49762,92116,3561.5,1
49763,91765,948.1,0
49764,70117,1647.8,0
49765,78704,1871.5,0
49766,92103,3184.4,1
49767,80204,2187.0,0
49768,90305,2481.2,0
49769,90403,6633.2,1
49770,28806,392.0,0
49771,20024,1699.3,0
49772,10023,48060.9,3
49773,70115,3156.0,1
49774,11205,16493.8,3
49775,90291,4379.7,1
49776,11237,19583.0,3
49777,60601,11892.3,2
49778,90291,4379.7,1
49779,11370,10282.2,2
49780,80203,6778.6,1
49781,11201,14028.1,3
49782,90043,4183.6,1
49783,92121,131.7,0
49784,10040,42392.8,3
49785,98125,2653.4,0
49786,97214,3275.8,1
49787,11206,21984.4,3
49788,28806,392.0,0
49789,91104,3728.6,1
49790,90402,2360.4,0
49791,11216,22433.5,3
49792,20002,3852.6,1
49793,11237,19583.0,3
49794,10036,21721.3,3
49795,10027,26528.8,3
49796,02119,6125.8,1
49797,02111,10543.8,2
49798,98107,3716.4,1
49799,37206,1284.5,0
49800,11216,22433.5,3
49801,78723,1575.7,0
49802,20009,14096.5,3
49803,90066,4336.8,1
49804,90063,6578.6,1
49805,20009,14096.5,3
49806,10029,36151.2,3
49807,10033,34923.5,3
49808,10016,39315.3,3
49809,70116,3439.9,1
49810,20001,6816.2,1
49811,98103,3815.7,1
49812,37207,708.9,0
49813,11237,19583.0,3
49814,20009,14096.5,3
49815,10019,23754.2,3
49816,10009,38399.1,3
49817,92101,3040.0,1
49818,90034,7191.9,2
49819,90291,4379.7,1
49820,78704,1871.5,0
49821,11205,16493.8,3
49822,80207,1793.8,0
49823,92115,3479.1,1
49824,78741,2285.4,0
49825,78704,1871.5,0
49826,37203,1093.9,0
49827,11208,10195.4,2
49828,70112,1618.2,0
49829,92037,1382.3,0
49830,60622,8213.0,2
49831,91101,5939.5,1
49832,90292,4091.9,1
49833,11216,22433.5,3
49834,90027,2143.2,0
49835,90028,7273.3,2
49836,92104,4531.3,1
49837,92101,3040.0,1
49838,10028,55636.0,3
49839,10461,8143.1,2
49840,90266,3446.3,1
49841,10002,35781.9,3
49842,10038,26251.9,3
49843,90026,6203.7,1
49844,78721,1191.6,0
49845,11238,17188.6,3
49846,11233,19194.0,3
49847,11106,17558.1,3
49848,60618,7114.6,1
49849,02134,6259.7,1
49850,10019,23754.2,3
49851,70115,3156.0,1
49852,94107,5730.0,1
49853,91403,2497.2,0
49854,91001,1689.5,0
49855,90027,2143.2,0
49856,02116,12631.6,2
49857,78703,1366.4,0
49858,10029,36151.2,3
49859,10036,21721.3,3
49860,90230,2719.9,0
49861,94103,7722.6,2
49862,90212,4670.3,1
49863,11238,17188.6,3
49864,94610,5182.2,1
49865,11215,11270.5,2
49866,11102,16711.6,3
49867,90066,4336.8,1
49868,37206,1284.5,0
49869,11211,15047.6,3
49870,70115,3156.0,1
49871,20008,3496.9,1
49872,10040,42392.8,3
49873,10019,23754.2,3
49874,11217,18472.1,3
49875,90006,11903.1,2
49876,10026,39504.2,3
49877,10028,55636.0,3
49878,78704,1871.5,0
49879,90046,3242.8,1
49880,78701,1621.8,0
49881,11216,22433.5,3
49882,60610,12585.9,2
49883,98103,3815.7,1
49884,11238,17188.6,3
49885,10128,50118.8,3
49886,90802,2342.2,0
49887,60660,12796.8,2
49888,91001,1689.5,0
49889,20001,6816.2,1
49890,11233,19194.0,3
49891,20011,4638.6,1
49892,78705,5511.2,1
49893,11237,19583.0,3
49894,90254,5278.8,1
49895,11225,24824.2,3
49896,10044,19569.2,3
49897,92109,2325.7,0
49898,11222,9292.3,2
49899,98115,2708.9,0
49900,10027,26528.8,3
49901,11206,21984.4,3
49902,10014,22447.1,3
49903,11225,24824.2,3
49904,90048,4381.0,1
49905,90056,1913.2,0
49906,10006,12458.3,2
49907,94618,2553.7,0
49908,94612,6498.7,1
49909,90065,3329.9,1
49910,92101,3040.0,1
49911,80205,2471.7,0
49912,70118,2720.8,0
49913,10018,6252.9,1
49914,94110,11517.2,2
49915,11222,9292.3,2
49916,11238,17188.6,3
49917,90025,6333.7,1
49918,91601,5416.4,1
49919,10009,38399.1,3
49920,10031,33563.2,3
49921,11249,10861.237371490948,2
49922,10013,19437.4,3
49923,02115,15513.0,3
49924,20009,14096.5,3
49925,10002,35781.9,3
49926,11234,4572.6,1
49927,90063,6578.6,1
49928,90046,3242.8,1
49929,78704,1871.5,0
49930,10035,9207.8,2
49931,60624,4162.1,1
49932,80206,3373.5,1
49933,70119,3128.9,1
49934,78741,2285.4,0
49935,20001,6816.2,1
49936,10026,39504.2,3
49937,60612,3447.3,1
49938,70130,2577.6,0
49939,80123,1457.8,0
49940,02113,26621.1,3
49941,10019,23754.2,3
49942,10003,37524.3,3
49943,10019,23754.2,3
49944,11215,11270.5,2
49945,60647,8385.0,2
49946,70115,3156.0,1
49947,90042,5186.6,1
49948,94123,8723.6,2
49949,02134,6259.7,1
49950,80205,2471.7,0
49951,60612,3447.3,1
49952,80220,2472.2,0
49953,11205,16493.8,3
49954,92103,3184.4,1
49955,28732,149.1,0
49956,91915,1251.1,0
49957,91748,1211.8,0
49958,92107,3525.3,1
49959,02118,9331.3,2
49960,37076,498.3,0
49961,10003,37524.3,3
49962,37205,639.8,0
49963,70115,3156.0,1
49964,11221,22020.5,3
49965,78704,1871.5,0
49966,78751,2315.7,0
49967,20009,14096.5,3
49968,78704,1871.5,0
49969,11237,19583.0,3
49970,98122,5250.8,1
49971,10025,48594.3,3
49972,70117,1647.8,0
49973,11218,20331.4,3
49974,11233,19194.0,3
49975,10011,29744.0,3
49976,92101,3040.0,1
49977,11355,19106.8,3
49978,10001,13259.3,2
49979,98121,10981.3,2
49980,11216,22433.5,3
49981,10023,48060.9,3
49982,10002,35781.9,3
49983,90036,5761.9,1
49984,11211,15047.6,3
49985,92101,3040.0,1
49986,02131,4451.7,1
49987,11221,22020.5,3
49988,98115,2708.9,0
49989,10009,38399.1,3
49990,70125,2385.6,0
49991,90232,2777.2,0
49992,10065,32772.8,3
49993,90028,7273.3,2
49994,98101,7613.3,2
49995,11211,15047.6,3
49996,10009,38399.1,3
49997,97202,2362.8,0
49998,90017,12635.3,2
49999,78702,1648.1,0
50000,90049,912.1,0
50001,78739,567.5,0
50002,20020,4174.5,1
50003,20003,4553.3,1
50004,90004,7876.3,2
50005,94121,5163.3,1
50006,60607,4031.2,1
50007,92110,2013.1,0
50008,80210,2159.6,0
50009,10016,39315.3,3
50010,60657,11207.9,2
50011,10001,13259.3,2
50012,10002,35781.9,3
50013,37013,753.5,0
50014,98199,1814.7,0
50015,90291,4379.7,1
50016,90266,3446.3,1
50017,10065,32772.8,3
50018,10001,13259.3,2
50019,20009,14096.5,3
50020,11377,13672.9,2
50021,20009,14096.5,3
50022,92101,3040.0,1
50023,37203,1093.9,0
50024,20002,3852.6,1
50025,97217,939.3,0
50026,80205,2471.7,0
50027,90004,7876.3,2
50028,90731,2515.4,0
50029,92037,1382.3,0
50030,11238,17188.6,3
50031,91606,5208.8,1
50032,10036,21721.3,3
50033,10033,34923.5,3
50034,94131,4996.6,1
50035,02116,12631.6,2
50036,92109,2325.7,0
50037,91724,1621.5,0
50038,80211,2710.7,0
50039,97203,1343.0,0
50040,20002,3852.6,1
50041,70115,3156.0,1
50042,78701,1621.8,0
50043,20002,3852.6,1
50044,98117,3142.1,1
50045,98144,3053.9,1
50046,11249,10861.237371490948,2
50047,90245,1177.0,0
50048,90064,2445.3,0
50049,90041,2935.1,1
50050,92117,2255.7,0
50051,92117,2255.7,0
50052,11216,22433.5,3
50053,20001,6816.2,1
50054,90069,3740.7,1
50055,91602,3293.6,1
50056,11368,16141.4,3
50057,37203,1093.9,0
50058,90291,4379.7,1
50059,11225,24824.2,3
50060,11201,14028.1,3
50061,78735,303.1,0
50062,11385,10527.6,2
50063,98107,3716.4,1
50064,11385,10527.6,2
50065,60612,3447.3,1
50066,11236,10071.1,2
50067,02114,10322.8,2
50068,90066,4336.8,1
50069,90012,3711.6,1
50070,78703,1366.4,0
50071,10014,22447.1,3
50072,10014,22447.1,3
50073,37215,523.9,0
50074,11237,19583.0,3
50075,94612,6498.7,1
50076,10025,48594.3,3
50077,10029,36151.2,3
50078,90018,6574.4,1
50079,90038,7127.3,2
50080,11205,16493.8,3
50081,92102,3603.0,1
50082,90066,4336.8,1
50083,90036,5761.9,1
50084,90292,4091.9,1
50085,70119,3128.9,1
50086,91911,2736.2,0
50087,20010,10746.8,2
50088,90291,4379.7,1
50089,91001,1689.5,0
50090,98126,2610.0,0
50091,80207,1793.8,0
50092,98103,3815.7,1
50093,02111,10543.8,2
50094,98103,3815.7,1
50095,91214,1553.1,0
50096,94112,9106.1,2
50097,10023,48060.9,3
50098,11377,13672.9,2
50099,10037,26126.3,3
50100,10128,50118.8,3
50101,10016,39315.3,3
50102,94114,8428.9,2
50103,11233,19194.0,3
50104,91607,4420.0,1
50105,02115,15513.0,3
50106,98105,4108.7,1
50107,78701,1621.8,0
50108,80203,6778.6,1
50109,02114,10322.8,2
50110,02119,6125.8,1
50111,11211,15047.6,3
50112,90006,11903.1,2
50113,20037,8799.9,2
50114,70116,3439.9,1
50115,98107,3716.4,1
50116,10027,26528.8,3
50117,90042,5186.6,1
50118,97227,1107.9,0
50119,90266,3446.3,1
50120,60625,7837.6,2
50121,98122,5250.8,1
50122,97217,939.3,0
50123,20002,3852.6,1
50124,10034,13778.0,2
50125,20001,6816.2,1
50126,11206,21984.4,3
50127,11232,9162.6,2
50128,10030,37367.3,3
50129,20003,4553.3,1
50130,20009,14096.5,3
50131,90291,4379.7,1
50132,70122,1563.4,0
50133,92107,3525.3,1
50134,92102,3603.0,1
50135,10003,37524.3,3
50136,97217,939.3,0
50137,11213,22579.4,3
50138,90026,6203.7,1
50139,91401,4392.5,1
50140,97209,5519.7,1
50141,91001,1689.5,0
50142,02110,3693.1,1
50143,11210,14583.6,3
50144,78744,771.6,0
50145,90266,3446.3,1
50146,10027,26528.8,3
50147,94112,9106.1,2
50148,10023,48060.9,3
50149,90265,64.9,0
50150,02129,4697.9,1
50151,98126,2610.0,0
50152,90046,3242.8,1
50153,92102,3603.0,1
50154,94132,3492.3,1
50155,78756,1661.7,0
50156,91106,3176.0,1
50157,94110,11517.2,2
50158,94131,4996.6,1
50159,28803,289.0,0
50160,10012,28771.0,3
50161,90802,2342.2,0
50162,28806,392.0,0
50163,11211,15047.6,3
50164,11221,22020.5,3
50165,nan,10861.237371490948,2
50166,20002,3852.6,1
50167,98105,4108.7,1
50168,11215,11270.5,2
50169,97219,1270.3,0
50170,10023,48060.9,3
50171,10466,13002.9,2
50172,78701,1621.8,0
50173,11209,12527.1,2
50174,20002,3852.6,1
50175,94115,11426.7,2
50176,11222,9292.3,2
50177,80209,2383.1,0
50178,92109,2325.7,0
50179,90028,7273.3,2
50180,90028,7273.3,2
50181,11233,19194.0,3
50182,11237,19583.0,3
50183,90026,6203.7,1
50184,92127,688.3,0
50185,10025,48594.3,3
50186,10472,24312.8,3
50187,90291,4379.7,1
50188,80211,2710.7,0
50189,20011,4638.6,1
50190,90064,2445.3,0
50191,60616,4677.4,1
50192,97213,2789.2,0
50193,02115,15513.0,3
50194,11216,22433.5,3
50195,28804,297.9,0
50196,78705,5511.2,1
50197,90005,13421.3,2
50198,10027,26528.8,3
50199,78703,1366.4,0
50200,11211,15047.6,3
50201,90026,6203.7,1
50202,90046,3242.8,1
50203,97215,2782.8,0
50204,10021,44214.6,3
50205,11370,10282.2,2
50206,90026,6203.7,1
50207,97202,2362.8,0
50208,10024,26672.3,3
50209,11106,17558.1,3
50210,91306,4204.2,1
50211,91103,1969.4,0
50212,11215,11270.5,2
50213,10462,19848.6,3
50214,10011,29744.0,3
50215,92109,2325.7,0
50216,92106,1319.8,0
50217,11105,8420.6,2
50218,11233,19194.0,3
50219,37207,708.9,0
50220,91006,1938.1,0
50221,70130,2577.6,0
50222,10025,48594.3,3
50223,94127,4206.3,1
50224,11355,19106.8,3
50225,11237,19583.0,3
50226,37207,708.9,0
50227,10001,13259.3,2
50228,10016,39315.3,3
50229,10453,33006.7,3
50230,11205,16493.8,3
50231,90405,3967.1,1
50232,78704,1871.5,0
50233,11211,15047.6,3
50234,10016,39315.3,3
50235,90068,1110.6,0
50236,10029,36151.2,3
50237,60608,5068.9,1
50238,11237,19583.0,3
50239,28805,262.0,0
50240,60612,3447.3,1
50241,11222,9292.3,2
50242,11217,18472.1,3
50243,28801,1142.1,0
50244,92129,1415.6,0
50245,90402,2360.4,0
50246,10075,54746.3,3
50247,20002,3852.6,1
50248,10023,48060.9,3
50249,92108,1682.1,0
50250,70114,1813.3,0
50251,92109,2325.7,0
50252,11216,22433.5,3
50253,11213,22579.4,3
50254,90301,5698.8,1
50255,90027,2143.2,0
50256,60622,8213.0,2
50257,60616,4677.4,1
50258,70112,1618.2,0
50259,70119,3128.9,1
50260,60661,10120.5,2
50261,70117,1647.8,0
50262,10031,33563.2,3
50263,92101,3040.0,1
50264,92101,3040.0,1
50265,91367,2052.4,0
50266,10011,29744.0,3
50267,11205,16493.8,3
50268,11207,13494.3,2
50269,11211,15047.6,3
50270,90028,7273.3,2
50271,97202,2362.8,0
50272,11221,22020.5,3
50273,28803,289.0,0
50274,10003,37524.3,3
50275,90056,1913.2,0
50276,11222,9292.3,2
50277,10023,48060.9,3
50278,90028,7273.3,2
50279,02132,2190.0,0
50280,94117,8956.9,2
50281,10002,35781.9,3
50282,11216,22433.5,3
50283,60605,7647.5,2
50284,11222,9292.3,2
50285,90028,7273.3,2
50286,10031,33563.2,3
50287,20024,1699.3,0
50288,91505,2357.7,0
50289,90039,2920.0,0
50290,78745,1607.4,0
50291,10065,32772.8,3
50292,10012,28771.0,3
50293,10016,39315.3,3
50294,11103,21044.4,3
50295,94122,9146.8,2
50296,60622,8213.0,2
50297,90012,3711.6,1
50298,90291,4379.7,1
50299,90039,2920.0,0
50300,37203,1093.9,0
50301,20012,2287.8,0
50302,11206,21984.4,3
50303,70116,3439.9,1
50304,11106,17558.1,3
50305,37204,627.8,0
50306,11233,19194.0,3
50307,90024,6239.3,1
50308,90017,12635.3,2
50309,70119,3128.9,1
50310,10003,37524.3,3
50311,10463,18097.1,3
50312,11222,9292.3,2
50313,20001,6816.2,1
50314,10075,54746.3,3
50315,02116,12631.6,2
50316,11206,21984.4,3
50317,37201,2699.4,0
50318,11203,13711.2,2
50319,37211,1350.2,0
50320,10009,38399.1,3
50321,90017,12635.3,2
50322,90404,4138.6,1
50323,11221,22020.5,3
50324,20037,8799.9,2
50325,10128,50118.8,3
50326,94611,1336.6,0
50327,70117,1647.8,0
50328,95060,264.0,0
50329,20009,14096.5,3
50330,94118,7591.3,2
50331,90291,4379.7,1
50332,90291,4379.7,1
50333,11206,21984.4,3
50334,02135,6270.6,1
50335,37115,676.8,0
50336,90605,2755.2,0
50337,94609,4655.0,1
50338,80204,2187.0,0
50339,10010,32205.4,3
50340,10017,20189.9,3
50341,90028,7273.3,2
50342,90029,10949.3,2
50343,11367,6728.6,1
50344,78705,5511.2,1
50345,20002,3852.6,1
50346,90247,4883.7,1
50347,11211,15047.6,3
50348,20009,14096.5,3
50349,10031,33563.2,3
50350,90290,122.6,0
50351,91001,1689.5,0
50352,11221,22020.5,3
50353,10029,36151.2,3
50354,11693,4665.8,1
50355,02127,6068.8,1
50356,92109,2325.7,0
50357,90020,13310.8,2
50358,11233,19194.0,3
50359,98121,10981.3,2
50360,37215,523.9,0
50361,20024,1699.3,0
50362,90265,64.9,0
50363,37211,1350.2,0
50364,90019,6401.0,1
50365,90031,4395.7,1
50366,94609,4655.0,1
50367,90291,4379.7,1
50368,98102,6228.4,1
50369,10013,19437.4,3
50370,98115,2708.9,0
50371,nan,10861.237371490948,2
50372,10021,44214.6,3
50373,94132,3492.3,1
50374,90036,5761.9,1
50375,11222,9292.3,2
50376,10032,33808.6,3
50377,70122,1563.4,0
50378,78756,1661.7,0
50379,91505,2357.7,0
50380,20009,14096.5,3
50381,90048,4381.0,1
50382,70122,1563.4,0
50383,10034,13778.0,2
50384,02130,4099.6,1
50385,11216,22433.5,3
50386,20002,3852.6,1
50387,80222,1954.9,0
50388,90039,2920.0,0
50389,97232,2359.8,0
50390,10016,39315.3,3
50391,11206,21984.4,3
50392,80211,2710.7,0
50393,20009,14096.5,3
50394,78702,1648.1,0
50395,90046,3242.8,1
50396,80205,2471.7,0
50397,02116,12631.6,2
50398,94132,3492.3,1
50399,70117,1647.8,0
50400,11211,15047.6,3
50401,37206,1284.5,0
50402,92111,2060.0,0
50403,90026,6203.7,1
50404,37203,1093.9,0
50405,80204,2187.0,0
50406,10010,32205.4,3
50407,90717,4154.6,1
50408,91748,1211.8,0
50409,90035,5357.4,1
50410,28804,297.9,0
50411,11206,21984.4,3
50412,78702,1648.1,0
50413,10022,28833.9,3
50414,10012,28771.0,3
50415,10001,13259.3,2
50416,10009,38399.1,3
50417,90710,4175.3,1
50418,11216,22433.5,3
50419,90005,13421.3,2
50420,97220,1531.1,0
50421,90006,11903.1,2
50422,10039,21653.6,3
50423,90039,2920.0,0
50424,10024,26672.3,3
50425,10003,37524.3,3
50426,20037,8799.9,2
50427,97206,2812.3,0
50428,94611,1336.6,0
50429,90405,3967.1,1
50430,60602,5339.8,1
50431,10027,26528.8,3
50432,10019,23754.2,3
